year;state;country;gdp;cpi;lt_r;st_r;gpb_pot;glob_cycle;tbu;ebu;td_att1;td_att2;td_att3;td_att4;td_att5;ed_att1;ed_att2;ed_att3;ed_att4;ed_att5;in;cons;bci;cci;un_r;wage;st_r_1;tfp;epd;rev;pmr;lf_r;epl;hours;emp;brr
2002;IRL;11;25.80552698;4.407936094;4.9875;3.318591667;0.624447752;31.8792306;0;0;0;0;0;0;0;0;0;0;0;0;24.29470415;24.952169;4.58614894;4.619079657;4.727085479;10.2849297;3.318591667;2.586447079;28.55316561;31.49455746;2.95;66.24087188;0.3;1903.619544;1850200.002;0.434334545
2003;IRL;11;25.83556081;4.44224563;4.125;2.333466667;1.459002587;31.91603562;0;0;0;0;0;0;0;0;0;0;0;0;24.37244656;24.98063609;4.582173724;4.606696213;4.834538183;10.3467866;2.333466667;2.589879485;29.0704663;32.11422997;2.85;66.21498212;0.37;1886.561711;1885775;0.436405234
2004;IRL;11;25.90121057;4.464003486;4.061666667;2.106325;2.353519468;31.96605703;0;0;0;0;0;0;0;0;0;0;0;0;24.46572614;25.01294864;4.597324934;4.623641617;4.731201214;10.39560067;2.106325;2.618902407;29.46344985;33.30705287;2.81;66.89379109;0.37;1875.170521;1946675.002;0.435133175
2005;IRL;11;25.95704468;4.488009932;3.320833333;2.184675;2.568657821;32.01307025;0;0;0;0;0;0;0;0;0;0;0;0;24.62289959;25.08468522;4.597229139;4.625058267;4.626238753;10.4458695;2.184675;2.619106048;29.76613333;33.77914667;2.76;68.25687462;0.37;1883.08213;2037875.002;0.458894359
2006;IRL;11;26.00653048;4.52657312;3.789166667;3.079225;3.774483568;32.06543975;0;0;0;0;0;0;0;0;0;0;0;0;24.68987513;25.14937206;4.619943546;4.620204765;4.749608764;10.48331017;3.079225;2.614983573;30.14420441;35.2699328;2.78;69.66890376;0.321599685;1878.424846;2130275.001;0.48476701
2007;IRL;11;26.05807905;4.574382953;4.328333333;4.277608333;0.979996251;32.11810797;0;0;0;0;0;0;0;0;0;0;0;0;24.68805176;25.21321759;4.618318944;4.610245194;4.980056249;10.53834733;4.277608333;2.590754923;31.0659294;34.71383669;2.2;70.77544401;0.321599685;1864.661895;2221400.002;0.474751318
2008;IRL;11;26.01153792;4.614183353;4.55;4.634233333;-6.557089308;32.1467271;0;0;0;0;0;0;0;0.28463;0;0;0;0;24.5643553;25.21300833;4.579430238;4.58986708;6.774487568;10.58423007;4.634233333;2.53941417;35.36224565;33.59286064;2.02;70.02685389;0.321599685;1844.006769;2199050;0.478951095
2009;IRL;11;25.95913849;4.568368672;5.2325;1.228358333;-11.9369907;32.14185645;4.05218;0;1.69664;0;0;0;0;0;0;0;0;0;24.3803791;25.16324613;4.521260149;4.568903011;12.59596617;10.56812166;1.228358333;2.545939774;39.66789609;32.6023854;2;67.92671611;0.321599685;1812.304455;2015100;0.503611088
2010;IRL;11;25.97661199;4.559104937;5.9925;0.81095;-28.44101879;32.19380663;0;2.4205;0;0;0;0;0;0.14205;0;0;0;0;24.21620748;25.16764506;4.604464779;4.579501094;14.54139944;10.5513355;0.81095;2.622035643;38.70845428;32.68983552;1.69;66.19009718;0.321599685;1722.491942;1925424.998;0.486454915
2011;IRL;11;25.97996402;4.584355334;9.5775;1.3906;-9.610705388;32.23300423;0;3.34852;0;0;0;0;0;1.1993;0;0;0;0;24.20468193;25.15147195;4.616775046;4.573525723;15.36435863;10.55500626;1.3906;2.627444712;37.75873483;33.32546248;1.69;65.62076987;0.321599685;1737.820868;1888199.999;0.498074041
2012;IRL;11;25.98221848;4.601175175;5.991666667;0.573183333;-4.376581323;32.26566272;0;1.94946;0;0;0;0;0;0.49681;0;0;0;0;24.36139942;25.13977196;4.601556247;4.57922436;15.4494761;10.56501;0.573183333;2.627616071;36.82322654;33.68129811;1.69;65.44634632;0.358628842;1738.590891;1880150;0.498074041
2013;IRL;11;25.99562416;4.606249427;3.828333333;0.220666667;-2.315688586;32.29866832;0;1.53325;0;0;0;0;0;0.61944;0;0;0;0;24.32439584;25.14574142;4.60465151;4.583777979;13.73710164;10.55440519;0.220666667;2.610649769;35.32649134;33.97182809;1.69;66.05625904;0.358628842;1743.499467;1937399.998;0.492536993
2014;IRL;11;25.9939756;4.608073186;2.264166667;0.209933333;-0.243090712;32.3326372;0;0.90022;0;0;0;0;0;-0.03262;0;0;0;0;24.49198356;25.17075688;4.630268163;4.607527198;11.85563583;10.56105759;0.209933333;2.663506515;36.47203347;33.55053096;1.69;66.15558612;0.358628842;1756.789896;1988625.001;0.492536993
2015;IRL;11;26.29356644;4.605170186;1.113333333;-0.019366667;0.421581416;32.36493626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;24.90953047;25.20119809;4.63335847;4.628479322;9.90968307;10.58435412;-0.019366667;2.850245814;27.16970207;26.73139997;1.45;66.59455891;0.358628842;1770.235309;2057325.002;0.498074041
2016;IRL;11;26.32682642;4.605253246;0.6875;-0.263691667;1.528481163;32.39580702;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.32008045;25.25115217;4.621397721;4.630468713;8.359209636;10.60745849;-0.263691667;2.861332475;26.60865688;26.55633385;1.46;67.11024424;0.358628842;1762.717767;2132275;0.480917868
2017;IRL;11;26.41646248;4.608652777;0.7925;-0.32905;1.691277518;32.43231714;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.24628043;25.2838795;4.620480303;4.631307932;6.704296618;10.63305782;-0.32905;2.903187435;25.12954747;25.49580415;1.46;67.06618901;0.358628842;1774.629792;2194174.998;0.480917868
2018;IRL;11;26.50387354;4.613524592;0.94175;-0.322091667;1.722713978;32.46719191;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.01523149;25.31706765;4.633321768;4.634525407;5.733075839;10.65813898;-0.322091667;2.924968377;24.14800158;25.09476596;1.46;67.42776412;0.358628842;1781.231042;2257574.999;0.469298743
2019;IRL;11;26.56787925;4.62287122;0.294791962;-0.355591667;1.693845452;32.49591362;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;25.34577483;25.34310786;4.607916154;4.616130732;5.270646051;10.69179931;-0.355591667;NaN;23.45893812;24.6897666;NaN;67.75597351;0.358628842;NaN;2317026.597;0.463761695
1977;ITA;12;27.61108368;2.586343124;14.6167;14.035;-3.748350934;31.04707427;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.09687619;27.04848823;4.570519026;4.576358547;5.000824143;7.870058071;14.035;2.126537791;32.22736825;30.60147308;5.4;55.0913592;1.2;1866.387113;21044130.63;0.097479074
1978;ITA;12;27.64694368;2.700441146;13.6958;11.98916667;-4.681370996;31.09056916;0;0;0;0;0;0;0;0;0;0;0;0;26.10546469;27.07369421;4.593141413;4.599009867;5.050214981;8.0218721;11.98916667;2.146544121;34.08286994;31.86053836;5.4;55.02119233;1.2;1856.372003;21145876.67;0.09397777
1979;ITA;12;27.70078036;2.838676927;14.0542;12.51166667;-4.624107864;31.12906084;0;0;0;0;0;0;0;0;0;0;0;0;26.16624183;27.13766861;4.620660834;4.596261278;5.379414034;8.201049437;12.51166667;2.187694218;33.36507344;31.41562136;5.4;55.38075437;1.2;1849.854549;21373756.43;0.080833716
1980;ITA;12;27.73496663;3.030789746;15.2525;15.915;-3.097602416;31.14232473;0;0;0;0;0;0;0;0;0;0;0;0;26.19563314;27.19960261;4.587856575;4.58578597;5.299346776;8.404836616;15.915;2.199789624;33.23169962;33.04504569;5.4;55.67005576;1.2;1850.888167;21686074.93;0.083380964
1981;ITA;12;27.74274137;3.195017321;19.3575;19.7025;-6.24620678;31.1636005;0;0;0;0;0;0;0;0;0;0;0;0;26.18338738;27.21845586;4.572599119;4.586370041;5.961814345;8.616957223;19.7025;2.192612112;35.91960293;32.90681452;5.4;55.26220227;1.2;1854.27342;21548403.04;0.074537823
1982;ITA;12;27.74600022;3.347304786;20.215;19.43766667;-3.874963124;31.16929568;0;0;0;0;0;0;0;0;0;0;0;0;26.1478193;27.22777704;4.566276141;4.594646851;6.581252682;8.761327051;19.43766667;2.183550408;36.66791461;35.38405313;5.4;54.96743621;1.2;1864.51304;21457137.24;0.067495705
1983;ITA;12;27.75956384;3.484226067;18.2992;17.89480833;-2.716913237;31.19290492;0;0;0;0;0;0;0;0;0;0;0;0;26.13716382;27.22587146;4.576080238;4.58213484;7.323157955;8.900459694;17.89480833;2.18152201;37.74783014;37.02946789;5.4;55.16552322;1.2;1869.30665;21483026.39;0.079502021
1984;ITA;12;27.79115671;3.586747936;15.5992;15.36725;-3.529933419;31.24011575;0;0;0;0;0;0;0;0;0;0;0;0;26.17604955;27.25538613;4.599598987;4.605806516;8.09718306;9.016769536;15.36725;2.205826859;37.4667496;36.61591418;5.4;55.49050665;1.2;1858.304014;21537681.29;0.08345118
1985;ITA;12;27.81915906;3.6745513;13.7125;13.711675;-4.398637886;31.27879729;0;0;0;0;0;0;0;0;0;0;0;0;26.18763987;27.28388906;4.601899217;4.619160201;8.199313365;9.109197498;13.711675;2.223382689;37.78732394;36.62270091;5.33;55.40225028;1.2;1852.15444;21595474.26;0.084257705
1986;ITA;12;27.84843629;3.73115417;11.4683;11.40416667;-3.685114162;31.31138441;0;0;0;0;0;0;0;0;0;0;0;0;26.21742544;27.32357706;4.604601583;4.629906537;9.429609832;9.172094808;11.40416667;2.234412472;37.94490128;37.57985614;5.33;56.13419767;1.2;1864.653617;21680986.9;0.113301882
1987;ITA;12;27.87758427;3.777534622;10.6417;10.729375;-4.018733156;31.34992528;0;0;0;0;0;0;0;0;0;0;0;0;26.25970994;27.35936592;4.613630216;4.629621713;9.766132832;9.255206568;10.729375;2.252254044;38.07622575;37.50855723;5.33;55.88526698;1.2;1879.292701;21621101.87;0.098953175
1988;ITA;12;27.91968271;3.826879369;10.8958;11.1864;-3.18634891;31.39266997;0;0;0;0;0;0;0;0;0;0;0;0;26.3314731;27.39900961;4.626133251;4.628856927;9.96098546;9.334513331;11.1864;2.273367388;38.20670743;38.48341126;5.33;56.03836718;1.2;1886.981968;21737210.8;0.088516746
1989;ITA;12;27.95383623;3.887596517;12.7858;12.57963333;-2.742304924;31.4303143;0;0;0;0;0;0;0;0;0;0;0;0;26.37656872;27.438083;4.626815641;4.626857556;9.734295599;9.404288604;12.57963333;2.301012388;38.80891521;39.19500945;5.33;55.58463688;1.2;1874.748851;21717859.29;0.255313383
1990;ITA;12;27.97317007;3.950163807;13.5358;12.37861667;-1.860433141;31.47388909;0;0;0;0;0;0;0;0;0;0;0;0;26.41624348;27.45866336;4.613071736;4.627343775;8.693510894;9.494787209;12.37861667;2.304420461;38.88165231;40.55626185;5.33;55.34668176;1.2;1858.034749;21986949.55;0.243287002
1991;ITA;12;27.98838083;4.010788422;13.2825;12.53656667;-0.549490384;31.5072988;0;2.68288;0;0;0;0;0;-1.06183;0;0;0;0;26.42909289;27.48580689;4.597839801;4.616848891;8.18186569;9.569153256;12.53656667;2.306754071;39.28460005;41.5582526;5.33;55.15870998;1.2;1849.093845;22143592.01;0.241293471
1992;ITA;12;27.99534473;4.06215232;13.2675;14.31791667;1.22193977;31.54337207;0;4.13585;0;0;0;0;0;-1.89908;0;0;0;0;26.40881645;27.50298545;4.592079965;4.606406596;8.369846243;9.618535407;14.31791667;2.309170153;40.16929019;42.25155258;5.2;54.09366544;1.2;1852.125606;21926754.7;0.304667809
1993;ITA;12;27.98672859;4.107381243;11.1867;10.580575;1.918195443;31.56935883;0;6.16704;0;0;0;0;0;-0.67838;0;0;0;0;26.28986837;27.47213441;4.586024131;4.589195365;9.691954759;9.655244943;10.580575;2.324688744;41.14119353;44.71885313;4.61;52.90619263;1.2;1852.268504;21239770.36;0.304483347
1994;ITA;12;28.0092863;4.147100313;10.52;9.16505;1.40726503;31.6064958;0;1.79631;0;0;0;0;0;0;0;0;0;0;26.30244457;27.48720271;4.618039009;4.616485682;10.63611633;9.691879149;9.16505;2.351869042;40.0617914;43.38229149;4.61;52.33445163;1.2;1851.954818;20891426.1;0.304773993
1995;ITA;12;28.03847092;4.198130088;12.205;10.84959167;3.060023783;31.64111413;0;3.92384;0;0;0;0;0;-1.45872;0;0;0;0;26.37369324;27.50225322;4.629324442;4.62510867;11.18683505;9.728730105;10.84959167;2.376977701;37.82897976;43.53604173;4.57;52.21984703;1.2;1857.846121;20764932.51;0.310431271
1996;ITA;12;28.04842138;4.237417883;9.40083;8.462508333;3.684080779;31.67995679;0;2.53989;0;0;0;0;0;-0.39514;0;0;0;0;26.38619854;27.51292203;4.59934004;4.619602701;11.18282941;9.776942023;8.462508333;2.377813399;38.52181474;44.47487171;4.46;52.46783987;1.2;1864.880608;20829556.49;0.439212048
1997;ITA;12;28.06768769;4.257643046;6.8625;6.33335;5.610289414;31.72128737;0;2.16831;0;0;0;0;0;-0.5693;0;0;0;0;26.40676057;27.54719158;4.611298668;4.615975597;11.25152674;9.818182573;6.33335;2.388470018;38.64210295;45.54415395;4.37;52.67688289;1.087301587;1860.670769;20857432.99;0.431883563
1998;ITA;12;28.08403117;4.277005238;4.88417;4.59215;4.445963137;31.74633266;0;1.18311;0;0;0;0;0;0;0;0;0;0;26.44464917;27.58046439;4.615279803;4.626451703;11.29978348;9.840108256;4.59215;2.380844271;38.36011799;44.53472258;4.08;53.28790476;0.9;1871.729236;21043085.27;0.428905184
1999;ITA;12;28.0996488;4.293502998;4.7275;3.006433333;4.27639938;31.77963446;0;0;0;0;0;0;0;0;0;0;0;0;26.48680668;27.6076921;4.611558976;4.626837332;10.87826564;9.864318006;3.006433333;2.383251849;38.70052572;45.01652272;3.49;53.70558446;0.9;1867.716678;21259178.48;0.448403796
2000;ITA;12;28.13940376;4.318563205;5.57583;4.527891667;3.465091687;31.82715934;0;0;0;0;0;0;0;0;0;0;0;0;26.5559017;27.63357784;4.630664104;4.631365084;9.985889153;9.895287842;4.527891667;2.40494057;38.33549862;43.6780344;3.15;54.1512536;0.862301587;1851.254972;21603525.01;0.454180803
2001;ITA;12;28.15702103;4.346034056;5.18917;4.051608333;2.623456393;31.85065234;0;0;0;0;0;0;0;0;0;0;0;0;26.58138469;27.64014933;4.611287454;4.634767903;9.003732508;9.927631135;4.051608333;2.407137969;39.09381556;43.90981887;2.48;54.6317306;0.712301587;1837.762067;21987285.26;0.527098799
2002;ITA;12;28.15951179;4.370388301;5.03583;3.2643;2.35022861;31.8792306;0;0;0;0;0;0;0;0;0;0;0;0;26.61905339;27.63979253;4.611802725;4.624822393;8.517830107;9.951444969;3.2643;2.396557503;39.51325477;43.4506623;2.29;54.91978596;0.712301587;1826.347035;22207798.74;0.542651463
2003;ITA;12;28.16175524;4.396762967;4.24833;2.187983333;1.52286861;31.91603562;0;0;0;0;0;0;0;0;0;0;0;0;26.61388466;27.64637268;4.61015582;4.608669805;8.423309152;9.97718383;2.187983333;2.386541919;39.96612123;42.34116388;2.15;54.81281451;0.633333333;1816.743102;22237106.75;0.575573146
2004;ITA;12;28.17390339;4.418590373;4.25833;2.0795;0.975980191;31.96605703;1.24667;0;-0.28756;0;0;0;0;0;0;0;0;0;26.62649462;27.65635742;4.61181357;4.607899383;7.964847736;10.00909077;2.0795;2.388427851;40.211045;42.62702213;1.98;54.55454569;0.633333333;1811.942768;22384465.98;0.573983989
2005;ITA;12;28.1838597;4.438248803;3.55583;2.1724;0.23869187;32.01307025;0;1.15948;0;0;0;0;0;0;0;0;0;0;26.6452624;27.66994371;4.608200323;4.609402251;7.699102154;10.04177773;2.1724;2.388895906;40.51225995;42.7187633;1.67;54.31363516;0.633333333;1811.883546;22427076.27;0.565965982
2006;ITA;12;28.20250336;4.458941661;4.0475;3.182716667;0.623255831;32.06543975;0;1.40733;0;0;0;0;0;0;0;0;0;0;26.67189334;27.68307262;4.622315036;4.615764287;6.79377643;10.07286959;3.182716667;2.390045718;40.23378075;43.84258763;1.54;54.4899792;0.633333333;1814.117409;22735157.75;0.591775941
2007;ITA;12;28.21584785;4.477073689;4.48732;4.035716667;3.300413071;32.11810797;0.83764;0;0;0;0;0;0;0;0;0;0;0;26.68456752;27.69507514;4.621627764;4.609295722;6.1295687;10.0924991;4.035716667;2.393078229;40.07282635;45.17256558;1.53;54.33547993;0.633333333;1817.781868;22901727.98;0.579504258
2008;ITA;12;28.20615586;4.510003817;4.68115;3.7577;2.177320438;32.1467271;0;0;0;0;0;0;0;0;0;0;0;0;26.65177195;27.68371792;4.603355666;4.597562311;6.726233985;10.11988121;3.7577;2.374223593;41.20920236;45.03659902;1.54;54.77524362;0.633333333;1806.038845;23081455.25;0.682208684
2009;ITA;12;28.15147425;4.517721639;4.31333;0.955;-0.894291177;32.14185645;0;0;0.12073;-0.02139;-0.02714;0;0;0;0;0;0;0;26.54876139;27.66869255;4.578540723;4.608220055;7.734542472;10.12169041;0.955;2.336858114;44.38076052;44.99569168;1.28;54.2933172;0.633333333;1774.495609;22709557.24;0.680995183
2010;ITA;12;28.1680582;4.532861609;4.03583;1.133333333;-0.126446186;32.19380663;0;0.28745;0;0;0;0;0;0.87312;0.60957;0.01614;0;0;26.54618746;27.67923969;4.609157601;4.600423647;8.331171847;10.14340224;1.133333333;2.355319254;44.34120624;45.35223533;1.19;54.11989807;0.633333333;1775.322662;22528596.73;0.660321403
2011;ITA;12;28.17647423;4.560288361;5.42417;2.785833333;0.854311239;32.23300423;0.45617;0;1.38951;1.60188;0.3627;0;0;0;0;0;0;0;26.53440384;27.67964936;4.610832947;4.583842416;8.4165373;10.15438635;2.785833333;2.355762177;43.49260167;44.92039481;1.19;54.26727572;0.633333333;1773.138379;22604140.76;0.64437012
2012;ITA;12;28.14586067;4.590248669;5.4925;1.895;1.998939939;32.26566272;1.3424;0;0.41003;0.2116;0.0405;0;0;0;0;0;0;0;26.43071159;27.64172364;4.592097028;4.568177828;10.68198587;10.14212102;1.895;2.341532116;44.50976174;47.34977919;1.19;55.32823421;0.633333333;1732.889016;22541400.28;0.659964645
2013;ITA;12;28.12707619;4.602374783;4.31667;0.85525;1.722700546;32.29866832;0;0.3513;0;0;0;0;0;0.11289;0.01736;-0.02812;-0.0075;0;26.36405526;27.61706316;4.599062254;4.574804307;12.13245067;10.15144156;0.85525;2.340525417;45.5712659;47.5446801;1.19;55.23813155;0.615898286;1718.819044;22202382.23;0.660321403
2014;ITA;12;28.11850851;4.604782357;2.8932;0.209933333;1.371233778;32.3326372;-0.14811;0;0.31836;0.24659;0.04562;-0.14325;0;0;0;0;0;0;26.3427605;27.61866611;4.610174063;4.591980643;12.61978586;10.15583273;0.209933333;2.338587271;50.18879513;47.45673189;1.18;55.65209857;0.615898286;1717.324991;22280002.74;0.697303224
2015;ITA;12;28.13434467;4.605170186;1.71395;-0.019366667;1.345647059;32.36493626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.35818043;27.63707277;4.613046668;4.607057279;11.91097244;10.16729191;-0.019366667;2.342966699;49.18782984;47.23402712;1.23;55.85848613;0.615898286;1716.682374;22471114.72;0.692223968
2016;ITA;12;28.15945284;4.604229577;1.486433333;-0.263691667;1.312455058;32.39580702;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.39896086;27.64923425;4.611770357;4.609819586;11.67138022;10.17520075;-0.263691667;2.345019712;48.54014986;46.15096653;1.23;56.58069167;0.519690437;1721.71653;22752757.76;0.681708699
2017;ITA;12;28.18397476;4.616420299;2.112925;-0.32905;1.177905351;32.43231714;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.43302044;27.6636335;4.619807371;4.60520201;11.26113164;10.18059582;-0.32905;2.350900296;47.56762043;45.81288326;1.22;57.08415468;0.519690437;1721.053243;23015548.48;0.681708699
2018;ITA;12;28.1992228;4.627730968;2.6104;-0.322091667;1.33630179;32.46719191;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.46269212;27.67163509;4.618585218;4.620240474;10.6295432;10.19759581;-0.322091667;2.35249872;47.8605057;46.01527401;1.2;57.23933796;0.519690437;1722.759367;23214952.75;0.676272685
2019;ITA;12;28.20692074;4.633824832;1.98680114;-0.355591667;1.133939433;32.49591362;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;26.49105544;27.67567894;4.608436014;4.612060311;10.03205681;10.2097546;-0.355591667;NaN;48.30862469;46.38567967;NaN;57.32694077;0.537125484;NaN;23373149.5;0.681708699
1977;JPN;13;33.0473215;4.157942658;7.3275;5.67975;-4.862674861;31.04707427;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;31.83159182;32.53946125;4.599585973;4.605170186;2.014612821;14.72129429;5.67975;1.947102071;22.69777156;24.82832322;4.84;65.43769148;0.706084656;2128.999998;53420000.04;0.672425488
1978;JPN;13;33.09869722;4.199491661;6.0925;4.357;-5.727149629;31.09056916;0;0;0;0;0;0;0;0;0;0;0;0;31.90785667;32.59065781;4.604749106;4.605170186;2.234140315;14.78589054;4.357;1.974017662;22.80073784;24.67335559;4.84;65.6614615;0.706084656;2122.999999;54080000.01;0.672178878
1979;JPN;13;33.15208596;4.235184244;7.6875;5.85719;-4.607622524;31.12906084;0.12069;0;0.13989;0.03834;0;0;0;0;0;0;0;0;31.96514476;32.65349934;4.621896108;4.605170186;2.083209244;14.83922694;5.85719;1.998468072;23.12831881;26.41878184;4.84;65.7311842;0.706084656;2125.999999;54797499.96;0.676150516
1980;JPN;13;33.17987149;4.310793792;9.215;10.9298;-3.609249857;31.14232473;0.09006;0;0.06433;0;0;0;0;0;0;0;0;0;31.96128593;32.66405697;4.619866415;4.605170186;2.014778979;14.89420603;10.9298;2.000813994;23.61855983;27.70173814;4.84;65.72296472;0.706084656;2121.000002;55360833.36;0.666964577
1981;JPN;13;33.22079094;4.357786566;8.66;7.43412;-2.833184431;31.1636005;0.33372;0;0.23838;0;0;0;0;0;0;0;0;0;31.99037004;32.68148591;4.604200191;4.605170186;2.208952609;14.9440787;7.43412;2.035055806;23.87482535;28.8205429;4.84;65.66583151;0.706084656;2106.000001;55817499.99;0.670211018
1982;JPN;13;33.25399837;4.385922979;8.055;6.93525;-2.439047398;31.16929568;0;0.76121;0;0;0;0;0;0.11795;0;0;0;0;31.9907868;32.72624875;4.598667355;4.606218414;2.352329961;14.98434317;6.93525;2.052713454;24.29692243;29.06689988;4.84;65.82229353;0.706084656;2103.999998;56385833.29;0.672200419
1983;JPN;13;33.28414869;4.403855318;7.41917;6.39226;-2.117362479;31.19290492;0;0.27578;0;0;0;0;0;0;0;0;0;0;31.97715759;32.75866878;4.59410131;4.614596122;2.653289371;15.0057016;6.39226;2.06828799;24.66912358;29.19826637;4.84;66.55336477;0.706084656;2094.999999;57326666.68;0.673843678
1984;JPN;13;33.32781926;4.426117515;6.805;6.09998;-0.620216512;31.24011575;0;0;0;0;0;0;0;0;0;0;0;0;32.02246081;32.78726788;4.611128848;4.621646946;2.716382656;15.04700942;6.09998;2.094356751;24.17143317;29.82206155;4.84;66.34758509;0.706084656;2108.000002;57659999.99;0.557749264
1985;JPN;13;33.38922864;4.446760449;6.34083;7.31483;0.69614932;31.27879729;0;0;0;0;0;0;0;0;0;0;0;0;32.09854173;32.82762132;4.611426988;4.622810182;2.618744847;15.07545056;7.31483;2.134550324;23.64868363;30.10852958;4.52;66.00836387;0.706084656;2092.999998;58072500.05;0.558746001
1986;JPN;13;33.41714519;4.452698651;4.94417;4.96132;0.668703908;31.31138441;0;0;0;0;0;0;0;0;0;0;0;0;32.15299663;32.86411706;4.596251188;4.611306222;2.767088397;15.09732833;4.96132;2.146190133;23.81162739;30.18050763;4.27;66.04915641;0.706084656;2096.999998;58535833.27;0.560278767
1987;JPN;13;33.45739873;4.453959625;4.21167;3.66879;1.580173297;31.34992528;0;0;0;0;0;0;0;0;0;0;0;0;32.22773767;32.90681676;4.599085478;4.615939488;2.843679798;15.11240618;3.66879;2.167835688;23.97292468;31.45036682;3.6;66.0432803;0.706084656;2095.999998;59106666.68;0.557330136
1988;JPN;13;33.5264262;4.460722282;4.27417;3.83478;2.276099968;31.39266997;0;0;0;0;0;0;0;0;0;0;0;0;32.35576828;32.95700715;4.626370936;4.628970368;2.524563134;15.14250563;3.83478;2.203332073;23.22948889;31.46294074;3.59;66.19663907;0.706084656;2091.999999;60104166.65;0.555171273
1989;JPN;13;33.57873752;4.483190859;5.05417;5.1171;2.840291351;31.4303143;0;0;0;0;0;0;0;0;0;0;0;0;32.44171656;33.00419546;4.63567498;4.626570882;2.258317494;15.17845205;5.1171;2.220758914;22.64964297;31.47712848;3.59;66.60593527;0.706084656;2069.999998;61278333.37;0.553143683
